numero_incident,type_incident,station,ligne_orange,ligne_verte,ligne_jaune,ligne_bleue,annee,mois,jour_du_mois,date,duree_mins
T17042106,T,Côte-Vertu,1,0,0,0,2021,4,17,2021-04-17,3
T17042107,T,Champs-de-Mars,1,0,0,0,2021,4,17,2021-04-17,0
T17042108,T,Université de Montréal,0,0,0,1,2021,4,17,2021-04-17,0
T17042109,T,Jean-Talon,1,0,0,0,2021,4,17,2021-04-17,3
T17042110,T,Montmorency,1,0,0,0,2021,4,17,2021-04-17,10
T17042111,T,Cadillac/Langelier,0,1,0,0,2021,4,17,2021-04-17,25
T17042112,T,Jean-Talon,1,0,0,0,2021,4,17,2021-04-17,4
T17042201,T,Langelier,0,1,0,0,2022,4,17,2022-04-17,3
T17042202,T,Berri-UQAM,0,1,0,0,2022,4,17,2022-04-17,2
T17042203,T,Berri L-2,1,0,0,0,2022,4,17,2022-04-17,5
T17042204,T,Berri L-2,1,0,0,0,2022,4,17,2022-04-17,4
T17042205,T,Parc,0,0,0,1,2022,4,17,2022-04-17,0
T17042206,T,Place-D'Armes,1,0,0,0,2022,4,17,2022-04-17,0
T17042207,T,Honorée-Beaugrand,0,1,0,0,2022,4,17,2022-04-17,6
T17042208,T,Jean-Talon,1,0,0,0,2022,4,17,2022-04-17,4
T17042209,T,Plamondon,1,0,0,0,2022,4,17,2022-04-17,0
T17051901,T,Berri L-2,1,0,0,0,2019,5,17,2019-05-17,2
T17051902,T,De Castelnau,0,0,0,1,2019,5,17,2019-05-17,22
T17051903,T,Longueuil,0,0,1,0,2019,5,17,2019-05-17,0
T17051904,T,Berri-UQAM,0,1,0,0,2019,5,17,2019-05-17,4
T17051905,T,De l'Eglise,0,1,0,0,2019,5,17,2019-05-17,2
T17051906,T,Snowdon,1,0,0,0,2019,5,17,2019-05-17,0
T17051907,T,LG12,1,1,0,0,2019,5,17,2019-05-17,2
T17051908,T,Côte-Vertu,1,0,0,0,2019,5,17,2019-05-18,0
T17051909,T,Monk,0,1,0,0,2019,5,17,2019-05-17,0
T17052001,T,Langelier,0,1,0,0,2020,5,17,2020-05-17,0
T17052002,T,Sauvé/Henri-Bourassa,1,0,0,0,2020,5,17,2020-05-17,5
T17052003,T,Montmorency,1,0,0,0,2020,5,17,2020-05-17,0
T17052004,T,LG21,1,1,0,0,2020,5,17,2020-05-17,2
T17052005,T,Snowdon,0,0,0,1,2020,5,17,2020-05-17,4
T17052101,T,Longueuil,0,0,1,0,2021,5,17,2021-05-17,4
T17052102,T,Berri-UQAM,0,1,0,0,2021,5,17,2021-05-17,0
T17052103,T,Charlevoix,0,1,0,0,2021,5,17,2021-05-17,0
T17052104,T,Garage H-Beaugrand,0,1,0,0,2021,5,17,2021-05-17,0
T17052105,T,Côte Ste-Catherine,1,0,0,0,2021,5,17,2021-05-17,0
T17052106,T,Cartier,1,0,0,0,2021,5,17,2021-05-17,6
T17052107,T,Longueuil,0,0,1,0,2021,5,17,2021-05-17,4
T17052108,T,Lionel-Groulx,0,1,0,0,2021,5,17,2021-05-17,0
T17052201,T,Honorée-Beaugrand,0,1,0,0,2022,5,17,2022-05-17,3
T17052202,T,Rosemont,1,0,0,0,2022,5,17,2022-05-17,2
T17052203,T,Berri L-2,1,0,0,0,2022,5,17,2022-05-17,3
T17052204,T,Honorée-Beaugrand,0,1,0,0,2022,5,17,2022-05-17,0
T17052205,T,Beaudry/Papineau,0,1,0,0,2022,5,17,2022-05-17,8
T17052206,T,Laurier,1,0,0,0,2022,5,17,2022-05-17,0
T17052207,T,Atwater/Guy-Concordia,0,1,0,0,2022,5,17,2022-05-17,10
T17052208,T,LaSalle,0,1,0,0,2022,5,17,2022-05-17,5
T17052209,T,Jean-Talon,0,0,0,1,2022,5,17,2022-05-17,0
T17052210,T,Beaubien,1,0,0,0,2022,5,17,2022-05-17,0
T17052211,T,Bonaventure,1,0,0,0,2022,5,17,2022-05-17,10
T17061901,T,Côte-Vertu,1,0,0,0,2019,6,17,2019-06-17,4
T17061902,T,1N17,0,1,0,0,2019,6,17,2019-06-17,3
T17061904,T,Snowdon,0,0,0,1,2019,6,17,2019-06-17,0
T17061905,T,Montmorency,1,0,0,0,2019,6,17,2019-06-17,2
T17061906,T,Henri-Bourassa,1,0,0,0,2019,6,17,2019-06-17,0
T17061907,T,Langelier,0,1,0,0,2019,6,17,2019-06-17,4
T17061908,T,Côte-Vertu,1,0,0,0,2019,6,17,2019-06-17,3
T17061909,T,St-Michel,0,0,0,1,2019,6,17,2019-06-17,0
T17061910,T,St-Michel,0,0,0,1,2019,6,17,2019-06-17,0
T17061911,T,Crémazie,1,0,0,0,2019,6,17,2019-06-17,8
T17061912,T,Beaudry,0,1,0,0,2019,6,17,2019-06-17,25
T17061913,T,G. H-Bour. (St-Charles),1,0,0,0,2019,6,17,2019-06-18,0
T17061914,T,Papineau/Frontenac,0,1,0,0,2019,6,17,2019-06-18,0
T17062001,T,Henri-Bourassa,1,0,0,0,2020,6,17,2020-06-17,1
T17062002,T,Berri-UQAM,0,0,1,0,2020,6,17,2020-06-17,3
T17062003,T,Montmorency,1,0,0,0,2020,6,17,2020-06-17,4
T17062004,T,St-Michel,0,0,0,1,2020,6,17,2020-06-17,3
T17062005,T,Henri-Bourassa,1,0,0,0,2020,6,17,2020-06-17,3
T17062006,T,Henri-Bourassa,1,0,0,0,2020,6,17,2020-06-17,0
T17062007,T,Berri-UQAM,0,1,0,0,2020,6,17,2020-06-17,0
T17062101,T,2G89,1,0,0,0,2021,6,17,2021-06-17,0
T17062102,T,Snowdon,1,0,0,0,2021,6,17,2021-06-17,3
T17062103,T,Vendôme,1,0,0,0,2021,6,17,2021-06-17,0
T17062104,T,2G89,1,0,0,0,2021,6,17,2021-06-17,0
T17062105,T,Vendôme,1,0,0,0,2021,6,17,2021-06-17,0
T17062106,T,Snowdon,1,0,0,0,2021,6,17,2021-06-17,10
T17062107,T,Honorée-Beaugrand,0,1,0,0,2021,6,17,2021-06-17,3
T17062108,T,Jean-Talon,1,0,0,0,2021,6,17,2021-06-17,0
T17062109,T,Place-des-Arts,0,1,0,0,2021,6,17,2021-06-17,4
T17062110,T,1N17,0,1,0,0,2021,6,17,2021-06-17,4
T17062111,T,Snowdon,0,0,0,1,2021,6,17,2021-06-17,4
T17062112,T,Rosemont,1,0,0,0,2021,6,17,2021-06-17,20
T17062113,T,Rosemont,1,0,0,0,2021,6,17,2021-06-17,18
T17062201,T,2N21,1,0,0,0,2022,6,17,2022-06-17,0
T17062202,T,Lionel-Groulx,1,0,0,0,2022,6,17,2022-06-17,1
T17062203,T,Berri L-2,1,0,0,0,2022,6,17,2022-06-17,1
T17062204,T,Côte-Vertu,1,0,0,0,2022,6,17,2022-06-17,0
T17062205,T,McGill,0,1,0,0,2022,6,17,2022-06-17,0
T17062207,T,Berri L-2,1,0,0,0,2022,6,17,2022-06-17,2
T17062210,T,Côte-Vertu,1,0,0,0,2022,6,17,2022-06-17,0
T17062211,T,5N31,0,0,0,1,2022,6,17,2022-06-17,4
T17062212,T,Lucien-L'Allier,1,0,0,0,2022,6,17,2022-06-17,0
T17062213,T,Pie-IX,0,1,0,0,2022,6,17,2022-06-17,0
T17062214,T,Charlevoix/Lionel-Groulx,0,1,0,0,2022,6,17,2022-06-17,2
T17062215,T,Côte Ste-Catherine,1,0,0,0,2022,6,17,2022-06-17,4
T17062216,T,Crémazie/Sauvé,1,0,0,0,2022,6,17,2022-06-17,0
T17062217,T,De La Concorde,1,0,0,0,2022,6,17,2022-06-17,5
T17062218,T,Atwater,0,1,0,0,2022,6,17,2022-06-18,0
T17071901,T,Viau,0,1,0,0,2019,7,17,2019-07-17,9
T17071902,T,St-Michel,0,0,0,1,2019,7,17,2019-07-17,5
T17071903,T,De Castelnau,0,0,0,1,2019,7,17,2019-07-17,12
T17071904,T,Lionel-Groulx,1,0,0,0,2019,7,17,2019-07-17,0
T17071905,T,De la Savane,1,0,0,0,2019,7,17,2019-07-17,2
T17071906,T,Longueuil,0,0,1,0,2019,7,17,2019-07-17,2
T17071907,T,Du Collège,1,0,0,0,2019,7,17,2019-07-17,15
T17071908,T,Snowdon,1,0,0,0,2019,7,17,2019-07-17,3
T17071909,T,Berri L-2,1,0,0,0,2019,7,17,2019-07-17,0
T17071910,T,Côte-des-Neiges,0,0,0,1,2019,7,17,2019-07-17,9
T17071911,T,Papineau,0,1,0,0,2019,7,17,2019-07-17,3
T17071912,T,Langelier,0,1,0,0,2019,7,17,2019-07-18,0
T17072001,T,Université de Montréal,0,0,0,1,2020,7,17,2020-07-17,6
T17072002,T,Garage Angrignon,0,1,0,0,2020,7,17,2020-07-17,0
T17072003,T,Sauvé,1,0,0,0,2020,7,17,2020-07-17,3
T17072004,T,Côte-Vertu,1,0,0,0,2020,7,17,2020-07-17,0
T17072005,T,Côte-Vertu,1,0,0,0,2020,7,17,2020-07-17,0
T17072006,T,Berri-UQAM,0,1,0,0,2020,7,17,2020-07-17,3
T17072007,T,Lucien-L'Allier,1,0,0,0,2020,7,17,2020-07-17,0
T17072008,T,Lucien-L'Allier,1,0,0,0,2020,7,17,2020-07-17,0
T17072010,T,Montmorency,1,0,0,0,2020,7,17,2020-07-17,0
T17072011,T,Frontenac,0,1,0,0,2020,7,17,2020-07-17,5
T17072012,T,Honorée-Beaugrand,0,1,0,0,2020,7,17,2020-07-17,0
T17072101,T,G. H-Bour. (St-Charles),1,0,0,0,2021,7,17,2021-07-17,7
T17072102,T,Villa-Maria,1,0,0,0,2021,7,17,2021-07-17,0
T17072103,T,Parc/De Castelnau,0,0,0,1,2021,7,17,2021-07-17,0
T17072104,T,Place-des-Arts,0,1,0,0,2021,7,17,2021-07-17,0
T17072105,T,Cadillac,0,1,0,0,2021,7,17,2021-07-17,0
T17072106,T,L'Assomption,0,1,0,0,2021,7,17,2021-07-17,0
T17072107,T,Laurier,1,0,0,0,2021,7,17,2021-07-17,0
T17072108,T,Du Collège,1,0,0,0,2021,7,17,2021-07-17,0
T17072109,T,Vendôme,1,0,0,0,2021,7,17,2021-07-17,2
T17072201,T,De l'Eglise,0,1,0,0,2022,7,17,2022-07-17,3
T17072202,T,Berri-UQAM,0,1,0,0,2022,7,17,2022-07-17,1
T17072203,T,Lionel-Groulx,1,0,0,0,2022,7,17,2022-07-17,0
T17072204,T,Beaubien,1,0,0,0,2022,7,17,2022-07-17,0
T17072205,T,Lionel-Groulx,1,0,0,0,2022,7,17,2022-07-17,2
T17072206,T,Honorée-Beaugrand,0,1,0,0,2022,7,17,2022-07-17,2
T17072207,T,De Castelnau,0,0,0,1,2022,7,17,2022-07-17,8
T17072208,T,Joliette,0,1,0,0,2022,7,17,2022-07-17,3
T17081901,T,Berri-UQAM,0,1,0,0,2019,8,17,2019-08-17,5
T17081902,T,Henri-Bourassa,1,0,0,0,2019,8,17,2019-08-17,4
T17081903,T,De l'Eglise,0,1,0,0,2019,8,17,2019-08-17,0
T17081904,T,Côte-Vertu,1,0,0,0,2019,8,17,2019-08-17,3
T17081905,T,Longueuil,0,0,1,0,2019,8,17,2019-08-17,0
T17081906,T,Honorée-Beaugrand,0,1,0,0,2019,8,17,2019-08-17,3
T17081907,T,LaSalle,0,1,0,0,2019,8,17,2019-08-17,0
T17081908,T,Monk,0,1,0,0,2019,8,17,2019-08-17,4
T17082001,T,Côte-Vertu,1,0,0,0,2020,8,17,2020-08-17,0
T17082002,T,Villa-Maria/Vendôme,1,0,0,0,2020,8,17,2020-08-17,0
T17082003,T,Pie-IX,0,1,0,0,2020,8,17,2020-08-17,2
T17082004,T,Angrignon,0,1,0,0,2020,8,17,2020-08-17,10
T17082006,T,Berri L-2,1,0,0,0,2020,8,17,2020-08-17,4
T17082007,T,Angrignon,0,1,0,0,2020,8,17,2020-08-17,1
T17082008,T,Côte-Vertu,1,0,0,0,2020,8,17,2020-08-18,2
T17082101,T,Papineau,0,1,0,0,2021,8,17,2021-08-17,0
T17082102,T,Berri-UQAM,0,1,0,0,2021,8,17,2021-08-17,3
T17082103,T,YU04,0,0,0,0,2021,8,17,2021-08-17,0
T17082104,T,Frontenac,0,1,0,0,2021,8,17,2021-08-17,6
T17082105,T,Montmorency - De La Concorde,1,0,0,0,2021,8,17,2021-08-17,0
T17082106,T,Sauvé,1,0,0,0,2021,8,17,2021-08-17,0
T17082107,T,Montmorency,1,0,0,0,2021,8,17,2021-08-17,0
T17082109,T,Berri L-2,1,0,0,0,2021,8,17,2021-08-17,2
T17082110,T,Du Collège,1,0,0,0,2021,8,17,2021-08-17,7
T17082111,T,Jolicoeur,0,1,0,0,2021,8,17,2021-08-18,0
T17091901,T,Sauvé,1,0,0,0,2019,9,17,2019-09-17,1
T17091902,T,Snowdon,0,0,0,1,2019,9,17,2019-09-17,3
T17091903,T,Snowdon,1,0,0,0,2019,9,17,2019-09-17,0
T17091904,T,B214,1,1,1,0,2019,9,17,2019-09-17,58
T17091905,T,Henri-Bourassa,1,0,0,0,2019,9,17,2019-09-17,2
T17091906,T,Montmorency,1,0,0,0,2019,9,17,2019-09-17,0
T17091907,T,St-Michel,0,0,0,1,2019,9,17,2019-09-17,2
T17091908,T,Frontenac,0,1,0,0,2019,9,17,2019-09-17,19
T17091909,T,Montmorency,1,0,0,0,2019,9,17,2019-09-17,2
T17091910,T,1N71,0,1,0,0,2019,9,17,2019-09-17,4
T17091911,T,Crémazie,1,0,0,0,2019,9,17,2019-09-17,5
T17091912,T,Snowdon,0,0,0,1,2019,9,17,2019-09-17,1
T17091913,T,Peel,0,1,0,0,2019,9,17,2019-09-17,2
T17091914,T,Lucien-L'Allier,1,0,0,0,2019,9,17,2019-09-17,3
T17091915,T,Lionel-Groulx,1,0,0,0,2019,9,17,2019-09-17,0
T17091916,T,Plamondon,1,0,0,0,2019,9,17,2019-09-17,0
T17092001,T,Jean-Talon/Fabre,0,0,0,1,2020,9,17,2020-09-17,5
T17092002,T,Berri-UQAM,0,0,1,0,2020,9,17,2020-09-17,4
T17092003,T,Snowdon,0,0,0,1,2020,9,17,2020-09-17,0
T17092004,T,Berri-UQAM,0,1,0,0,2020,9,17,2020-09-18,0
T17092101,T,Longueuil,0,0,1,0,2021,9,17,2021-09-17,6
T17092102,T,St-Michel,0,0,0,1,2021,9,17,2021-09-17,3
T17092103,T,Viau,0,1,0,0,2021,9,17,2021-09-17,4
T17092104,T,Longueuil,0,0,1,0,2021,9,17,2021-09-17,4
T17092106,T,Montmorency,1,0,0,0,2021,9,17,2021-09-17,2
T17092107,T,Richelieu PR,1,0,0,0,2021,9,17,2021-09-17,0
T17092109,T,De la Savane/Namur,1,0,0,0,2021,9,17,2021-09-17,5
T17092110,T,Snowdon,0,0,0,1,2021,9,17,2021-09-17,3
T17092111,T,2N21,1,0,0,0,2021,9,17,2021-09-17,14
T17092112,T,Berri L-2,1,0,0,0,2021,9,17,2021-09-18,2
T17101901,T,Angrignon,0,1,0,0,2019,10,17,2019-10-17,3
T17101902,T,L12,1,1,0,0,2019,10,17,2019-10-17,3
T17101903,T,Lionel-Groulx,0,1,0,0,2019,10,17,2019-10-17,6
T17101904,T,Montmorency,1,0,0,0,2019,10,17,2019-10-17,0
T17101905,T,St-Laurent,0,1,0,0,2019,10,17,2019-10-17,4
T17101906,T,Cadillac/Langelier,0,1,0,0,2019,10,17,2019-10-17,4
T17101907,T,LG12,1,1,0,0,2019,10,17,2019-10-17,2
T17101908,T,McGill,0,1,0,0,2019,10,17,2019-10-17,0
T17101909,T,Peel,0,1,0,0,2019,10,17,2019-10-17,0
T17101910,T,Berri L-2,1,0,0,0,2019,10,17,2019-10-17,6
T17101911,T,Iberville,0,0,0,1,2019,10,17,2019-10-17,3
T17101912,T,Guy-Concordia,0,1,0,0,2019,10,17,2019-10-17,0
T17101913,T,Mont-Royal,1,0,0,0,2019,10,17,2019-10-17,3
T17101914,T,Plamondon,1,0,0,0,2019,10,17,2019-10-17,0
T17101915,T,Cartier - Henri-Bourassa,1,0,0,0,2019,10,17,2019-10-17,26
T17101916,T,Berri-UQAM/Beaudry,0,1,0,0,2019,10,17,2019-10-17,0
T17101917,T,Jean-Talon,0,0,0,1,2019,10,17,2019-10-17,3
T17101918,T,Vendôme,1,0,0,0,2019,10,17,2019-10-17,9
T17101919,T,Rosemont,1,0,0,0,2019,10,17,2019-10-17,2
T17101920,T,Berri L-2,1,0,0,0,2019,10,17,2019-10-17,0
T17101921,T,Berri-UQAM/Beaudry,0,1,0,0,2019,10,17,2019-10-17,2
T17101922,T,Lionel-Groulx,0,1,0,0,2019,10,17,2019-10-17,0
T17101923,T,Berri L-2,1,0,0,0,2019,10,17,2019-10-17,0
T17102001,T,Berri-UQAM,0,0,1,0,2020,10,17,2020-10-17,4
T17102002,T,Henri-Bourassa,1,0,0,0,2020,10,17,2020-10-17,0
T17102101,T,Place-D'Armes,1,0,0,0,2021,10,17,2021-10-17,0
T17102102,T,Berri L-2,1,0,0,0,2021,10,17,2021-10-17,3
T17102103,T,Rosemont,1,0,0,0,2021,10,17,2021-10-17,0
T17102104,T,Place St-Henri,1,0,0,0,2021,10,17,2021-10-17,4
T17102105,T,Sauvé,1,0,0,0,2021,10,17,2021-10-17,14
T17111901,T,Snowdon,0,0,0,1,2019,11,17,2019-11-17,3
T17111902,T,Lucien-L'Allier/Bonaventure,1,0,0,0,2019,11,17,2019-11-17,5
T17111904,T,Angrignon,0,1,0,0,2019,11,17,2019-11-17,1
T17111905,T,Edouard Montpetit,0,0,0,1,2019,11,17,2019-11-17,1
T17111906,T,Angrignon,0,1,0,0,2019,11,17,2019-11-17,1
T17111907,T,Berri-UQAM,0,1,0,0,2019,11,17,2019-11-17,0
T17111908,T,5N31,0,0,0,1,2019,11,17,2019-11-17,1
T17111909,T,Pie-IX,0,1,0,0,2019,11,17,2019-11-17,1
T17111910,T,Longueuil,0,0,1,0,2019,11,17,2019-11-17,3
T17111911,T,Honorée-Beaugrand,0,1,0,0,2019,11,17,2019-11-17,5
T17111912,T,Côte-Vertu,1,0,0,0,2019,11,17,2019-11-17,6
T17111913,T,Langelier,0,1,0,0,2019,11,17,2019-11-17,0
T17111914,T,Parc,0,0,0,1,2019,11,17,2019-11-17,2
T17112001,T,Montmorency,1,0,0,0,2020,11,17,2020-11-17,6
T17112002,T,Garage H-Beaugrand,0,1,0,0,2020,11,17,2020-11-17,0
T17112003,T,Montmorency,1,0,0,0,2020,11,17,2020-11-17,3
T17112004,T,Honorée-Beaugrand,0,1,0,0,2020,11,17,2020-11-17,2
T17112005,T,Vendôme,1,0,0,0,2020,11,17,2020-11-17,0
T17112006,T,Côte-Vertu,1,0,0,0,2020,11,17,2020-11-17,4
T17112007,T,Guy-Concordia,0,1,0,0,2020,11,17,2020-11-17,4
T17112008,T,Longueuil,0,0,1,0,2020,11,17,2020-11-17,2
T17112009,T,Lionel-Groulx,0,1,0,0,2020,11,17,2020-11-17,3
T17112010,T,Atwater,0,1,0,0,2020,11,17,2020-11-17,14
T17112011,T,Côte-Vertu,1,0,0,0,2020,11,17,2020-11-18,0
T17112012,T,Jean-Talon,0,0,0,1,2020,11,17,2020-11-17,0
T17112013,T,Langelier,0,1,0,0,2020,11,17,2020-11-17,48
T17112101,T,Jean-Talon,0,0,0,1,2021,11,17,2021-11-17,3
T17112102,T,5N57,0,0,0,1,2021,11,17,2021-11-17,0
T17112103,T,Longueuil,0,0,1,0,2021,11,17,2021-11-17,4
T17112104,T,5N57,0,0,0,1,2021,11,17,2021-11-17,7
T17112105,T,Cartier,1,0,0,0,2021,11,17,2021-11-17,2
T17112106,T,Pie-IX,0,1,0,0,2021,11,17,2021-11-17,3
T17112107,T,Atwater,0,1,0,0,2021,11,17,2021-11-17,0
T17112108,T,Jean-Talon,0,0,0,1,2021,11,17,2021-11-17,4
T17112109,T,Crémazie,1,0,0,0,2021,11,17,2021-11-17,0
T17121901,T,Berri-UQAM/Jean-Drapeau,0,0,1,0,2019,12,17,2019-12-17,0
T17121902,T,Mont-Royal,1,0,0,0,2019,12,17,2019-12-17,2
T17121903,T,Honorée-Beaugrand,0,1,0,0,2019,12,17,2019-12-17,4
T17121904,T,Charlevoix,0,1,0,0,2019,12,17,2019-12-17,3
T17121905,T,Charlevoix,0,1,0,0,2019,12,17,2019-12-17,3
T17121906,T,2N21,1,0,0,0,2019,12,17,2019-12-17,4
T17121907,T,Côte Ste-Catherine/Snowdon,1,0,0,0,2019,12,17,2019-12-17,0
T17121908,T,Angrignon,0,1,0,0,2019,12,17,2019-12-17,0
T17121909,T,Montmorency,1,0,0,0,2019,12,17,2019-12-17,2
T17121910,T,Henri-Bourassa,1,0,0,0,2019,12,17,2019-12-17,0
T17121911,T,Papineau,0,1,0,0,2019,12,17,2019-12-17,0
T17121912,T,Jolicoeur,0,1,0,0,2019,12,17,2019-12-17,7
T17121913,T,St-Michel,0,0,0,1,2019,12,17,2019-12-17,0
T17121914,T,Radisson,0,1,0,0,2019,12,17,2019-12-17,20
T17121915,T,St-Michel,0,0,0,1,2019,12,17,2019-12-17,2
T17121916,T,De l'Eglise,0,1,0,0,2019,12,17,2019-12-17,4
T17121917,T,De l'Eglise,0,1,0,0,2019,12,17,2019-12-17,0
T17121918,T,5N31,0,0,0,1,2019,12,17,2019-12-17,8
T17121919,T,Frontenac,0,1,0,0,2019,12,17,2019-12-17,5
T17121920,T,1N17,0,1,0,0,2019,12,17,2019-12-17,2
T17121921,T,Bonaventure,1,0,0,0,2019,12,17,2019-12-17,0
T17121922,T,Berri-UQAM,0,0,1,0,2019,12,17,2019-12-17,5
T17121923,T,Pie-IX,0,1,0,0,2019,12,17,2019-12-17,0
T17122001,T,Berri L-2,1,0,0,0,2020,12,17,2020-12-17,1
T17122002,T,Georges-Vanier,1,0,0,0,2020,12,17,2020-12-17,4
T17122003,T,Verdun,0,1,0,0,2020,12,17,2020-12-17,0
T17122004,T,Garage Angrignon,0,1,0,0,2020,12,17,2020-12-17,0
T17122005,T,Viau,0,1,0,0,2020,12,17,2020-12-17,0
T17122006,T,Berri-UQAM,0,1,0,0,2020,12,17,2020-12-17,2
T17122007,T,Berri-UQAM,0,0,1,0,2020,12,17,2020-12-17,5
T17122008,T,Papineau,0,1,0,0,2020,12,17,2020-12-17,6
T17122009,T,Berri-UQAM,0,0,1,0,2020,12,17,2020-12-17,11
T17122101,T,St-Michel,0,0,0,1,2021,12,17,2021-12-17,3
T17122102,T,Honorée-Beaugrand,0,1,0,0,2021,12,17,2021-12-17,6
T17122103,T,Monk,0,1,0,0,2021,12,17,2021-12-17,5
T17122104,T,Radisson,0,1,0,0,2021,12,17,2021-12-17,3
T17122105,T,LaSalle/Charlevoix,0,1,0,0,2021,12,17,2021-12-17,23
T17122106,T,Sauvé,1,0,0,0,2021,12,17,2021-12-17,0
T17122107,T,Papineau,0,1,0,0,2021,12,17,2021-12-17,0
T17122108,T,Verdun,0,1,0,0,2021,12,17,2021-12-17,0
T17122109,T,St-Laurent,0,1,0,0,2021,12,17,2021-12-17,6
T17122110,T,Henri-Bourassa,1,0,0,0,2021,12,17,2021-12-17,8
T17122111,T,Vendôme/St-Henri,1,0,0,0,2021,12,17,2021-12-17,3
T17122112,T,Atwater,0,1,0,0,2021,12,17,2021-12-17,3
T17122113,T,Berri L-2,1,0,0,0,2021,12,17,2021-12-17,0
T18011901,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,3
T18011902,T,Bonaventure/Square-Victoria,1,0,0,0,2019,1,18,2019-01-18,3
T18011903,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,0
T18011904,T,Angrignon,0,1,0,0,2019,1,18,2019-01-18,7
T18011905,T,Vendôme,1,0,0,0,2019,1,18,2019-01-18,4
T18011906,T,Honorée-Beaugrand,0,1,0,0,2019,1,18,2019-01-18,8
T18011907,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,1
T18011908,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,1
T18011909,T,Jarry,1,0,0,0,2019,1,18,2019-01-18,3
T18011910,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,0
T18011911,T,Papineau,0,1,0,0,2019,1,18,2019-01-18,18
T18011912,T,L12,1,1,0,0,2019,1,18,2019-01-18,40
T18011913,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,1
T18011914,T,Angrignon,0,1,0,0,2019,1,18,2019-01-18,2
T18011915,T,Berri-UQAM,0,0,1,0,2019,1,18,2019-01-18,0
T18011916,T,2N21,1,0,0,0,2019,1,18,2019-01-18,0
T18011917,T,Plamondon,1,0,0,0,2019,1,18,2019-01-18,15
T18011918,T,Henri-Bourassa,1,0,0,0,2019,1,18,2019-01-18,2
T18011919,T,Peel,0,1,0,0,2019,1,18,2019-01-18,5
T18012001,T,Côte-des-Neiges,0,0,0,1,2020,1,18,2020-01-18,0
T18012002,T,Bonaventure,1,0,0,0,2020,1,18,2020-01-18,0
T18012003,T,Vendôme,1,0,0,0,2020,1,18,2020-01-18,0
T18012005,T,Montmorency,1,0,0,0,2020,1,18,2020-01-18,0
T18012006,T,Villa-Maria,1,0,0,0,2020,1,18,2020-01-18,2
T18012007,T,Pie-IX,0,1,0,0,2020,1,18,2020-01-18,4
T18012008,T,Jean-Talon,1,0,0,0,2020,1,18,2020-01-18,2
T18012009,T,Charlevoix,0,1,0,0,2020,1,18,2020-01-18,5
T18012010,T,Côte-Vertu,1,0,0,0,2020,1,18,2020-01-18,0
T18012011,T,De La Concorde,1,0,0,0,2020,1,18,2020-01-18,2
T18012101,T,Lucien-L'Allier,1,0,0,0,2021,1,18,2021-01-18,0
T18012102,T,Jean-Talon,1,0,0,0,2021,1,18,2021-01-18,2
T18012103,T,Rosemont,1,0,0,0,2021,1,18,2021-01-18,5
T18012104,T,Sherbrooke,1,0,0,0,2021,1,18,2021-01-18,2
T18012105,T,Lucien-L'Allier,1,0,0,0,2021,1,18,2021-01-18,8
T18012106,T,Crémazie,1,0,0,0,2021,1,18,2021-01-18,1
T18012107,T,Cartier,1,0,0,0,2021,1,18,2021-01-18,4
T18012108,T,Henri-Bourassa,1,0,0,0,2021,1,18,2021-01-18,1
T18012109,T,Joliette,0,1,0,0,2021,1,18,2021-01-18,0
T18012110,T,Pie-IX,0,1,0,0,2021,1,18,2021-01-18,3
T18012111,T,Longueuil,0,0,1,0,2021,1,18,2021-01-18,3
T18012112,T,Guy-Concordia,0,1,0,0,2021,1,18,2021-01-18,0
T18012113,T,Garage Angrignon,0,1,0,0,2021,1,18,2021-01-18,0
T18012114,T,Joliette,0,1,0,0,2021,1,18,2021-01-18,0
T18012115,T,Côte-Vertu,1,0,0,0,2021,1,18,2021-01-19,0
T18012116,T,Plamondon,1,0,0,0,2021,1,18,2021-01-19,2
T18012201,T,Bonaventure,1,0,0,0,2022,1,18,2022-01-18,4
T18012202,T,Laurier,1,0,0,0,2022,1,18,2022-01-18,5
T18012203,T,Garage H-Beaugrand,0,1,0,0,2022,1,18,2022-01-18,0
T18012204,T,Berri L-2,1,0,0,0,2022,1,18,2022-01-18,2
T18012205,T,Garage H-Beaugrand,0,1,0,0,2022,1,18,2022-01-18,0
T18012206,T,Berri-UQAM,0,1,0,0,2022,1,18,2022-01-18,23
T18012207,T,2999,1,0,0,0,2022,1,18,2022-01-18,0
T18012208,T,Jolicoeur,0,1,0,0,2022,1,18,2022-01-18,3
T18012209,T,L'Assomption,0,1,0,0,2022,1,18,2022-01-18,6
T18012210,T,Snowdon,1,0,0,0,2022,1,18,2022-01-18,2
T18012211,T,Snowdon,0,0,0,1,2022,1,18,2022-01-18,3
T18012212,T,Henri-Bourassa,1,0,0,0,2022,1,18,2022-01-18,0
T18012213,T,Beaudry,0,1,0,0,2022,1,18,2022-01-18,0
T18012214,T,Peel,0,1,0,0,2022,1,18,2022-01-19,10
